dic 09 00:27:36|5[info]09/12/2014 00:27:36 - [UTENTE = ][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:26|5[info]09/12/2014 00:28:26 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:27|5[info]09/12/2014 00:28:27 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:32|5[info]09/12/2014 00:28:32 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:36|5[info]09/12/2014 00:28:36 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:40|5[info]09/12/2014 00:28:40 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:45|5[info]09/12/2014 00:28:45 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:49|5[info]09/12/2014 00:28:49 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 36][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:28:58|5[info]09/12/2014 00:28:58 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Contatti][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:29:01|5[info]09/12/2014 00:29:01 - [UTENTE = ][REMOTE IP = 66.249.69.80][act = Contatti][REQUEST METHOD = GET][USER AGENT = Mediapartners-Google]
dic 09 00:29:04|5[info]09/12/2014 00:29:04 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:29:06|5[info]09/12/2014 00:29:06 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = MyAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:29:07|5[info]09/12/2014 00:29:07 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = MyAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:29:09|5[info]09/12/2014 00:29:08 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:29:15|5[info]09/12/2014 00:29:15 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 17][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:29:18|5[info]09/12/2014 00:29:18 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:34:28|5[info]09/12/2014 00:34:28 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:34:55|5[info]09/12/2014 00:34:55 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:36:50|5[info]09/12/2014 00:36:50 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:38:24|5[info]09/12/2014 00:38:24 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][rowForPage = 100][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:38:27|5[info]09/12/2014 00:38:27 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:38:40|5[info]09/12/2014 00:38:40 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 41][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:38:42|5[info]09/12/2014 00:38:42 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 42][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:38:49|5[info]09/12/2014 00:38:49 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 31][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:39:49|5[info]09/12/2014 00:39:49 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:39:51|5[info]09/12/2014 00:39:51 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:53:51|5[info]09/12/2014 00:53:51 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:53:53|5[info]09/12/2014 00:53:53 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:54:00|5[info]09/12/2014 00:54:00 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:55:16|5[info]09/12/2014 00:55:16 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:55:17|5[info]09/12/2014 00:55:17 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:55:19|5[info]09/12/2014 00:55:19 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:55:21|5[info]09/12/2014 00:55:21 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:56:05|5[info]09/12/2014 00:56:05 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:56:08|5[info]09/12/2014 00:56:08 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 35][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:56:11|5[info]09/12/2014 00:56:11 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 39][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:56:14|5[info]09/12/2014 00:56:14 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 00:56:30|5[info]09/12/2014 00:56:30 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 15][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:04:08|5[info]09/12/2014 01:04:08 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:04:09|5[info]09/12/2014 01:04:09 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:04:42|5[info]09/12/2014 01:04:42 - [UTENTE = ][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0]
dic 09 01:04:46|5[info]09/12/2014 01:04:46 - [UTENTE = ][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0]
dic 09 01:05:07|5[info]09/12/2014 01:05:07 - [UTENTE = ][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0]
dic 09 01:05:24|5[info]09/12/2014 01:05:24 - [UTENTE = ][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0]
dic 09 01:05:28|5[info]09/12/2014 01:05:28 - [UTENTE = ][REMOTE IP = 87.15.72.85][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0]
dic 09 01:06:02|5[info]09/12/2014 01:06:02 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:06:18|5[info]09/12/2014 01:06:18 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 31][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:06:23|5[info]09/12/2014 01:06:23 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = Search][gm = 31][is_ajax = 1][layout = thumb][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:06:25|5[info]09/12/2014 01:06:25 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = ProductInfo][id_giacenza = 15][breadcrumb1 = ][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:06:28|5[info]09/12/2014 01:06:28 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = ProductInfo][id_giacenza = 15][breadcrumb1 = ][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:06:32|5[info]09/12/2014 01:06:32 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][act = ProductInfo][id_giacenza = 15][breadcrumb1 = ][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 01:06:39|5[info]09/12/2014 01:06:39 - [UTENTE = alberto][REMOTE IP = 87.15.72.85][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36]
dic 09 04:09:06|5[info]09/12/2014 04:09:06 - [UTENTE = ][REMOTE IP = 66.249.75.123][act = Search][gm = 43][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
dic 09 05:01:26|5[info]09/12/2014 05:01:26 - [UTENTE = ][REMOTE IP = 66.249.75.123][act = Search][gm = 31][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
dic 09 07:13:02|5[info]09/12/2014 07:13:02 - [UTENTE = ][REMOTE IP = 66.249.75.139][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
dic 09 09:37:14|5[info]09/12/2014 09:37:14 - [UTENTE = ][REMOTE IP = 66.249.69.80][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
dic 09 09:38:58|5[info]09/12/2014 09:38:58 - [UTENTE = ][REMOTE IP = 66.249.69.64][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
dic 09 09:39:00|5[info]09/12/2014 09:39:00 - [UTENTE = ][REMOTE IP = 66.249.69.64][act = Contatti][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
dic 09 10:40:11|5[info]09/12/2014 10:40:11 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 10:40:14|5[info]09/12/2014 10:40:14 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 10:40:29|5[info]09/12/2014 10:40:29 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 10:40:32|5[info]09/12/2014 10:40:32 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 10:40:38|5[info]09/12/2014 10:40:38 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 10:52:01|5[info]09/12/2014 10:52:01 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 11:06:19|5[info]09/12/2014 11:06:19 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 11:06:57|5[info]09/12/2014 11:06:57 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 11:07:00|5[info]09/12/2014 11:07:00 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 11:22:20|5[info]09/12/2014 11:22:20 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 11:22:27|5[info]09/12/2014 11:22:27 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 12:07:14|5[info]09/12/2014 12:07:14 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 12:07:16|5[info]09/12/2014 12:07:16 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0]
dic 09 13:05:33|5[info]09/12/2014 13:05:33 - [UTENTE = ][REMOTE IP = 66.249.75.139][act = Search][gm = 38][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
