gen 13 00:00:35|5[info]13/01/2015 00:00:35 - [UTENTE = ][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:04:06|5[info]13/01/2015 00:04:06 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:04:10|5[info]13/01/2015 00:04:10 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:04:29|5[info]13/01/2015 00:04:29 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:04:32|5[info]13/01/2015 00:04:32 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:04:36|5[info]13/01/2015 00:04:36 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:05:03|5[info]13/01/2015 00:05:03 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:05:08|5[info]13/01/2015 00:05:08 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:05:12|5[info]13/01/2015 00:05:12 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:05:19|5[info]13/01/2015 00:05:19 - [UTENTE = alberto][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Opera/9.80 (Macintosh; Intel Mac OS X 10.10.1) Presto/2.12.388 Version/12.16]
gen 13 00:09:37|5[info]13/01/2015 00:09:37 - [UTENTE = ][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:09:40|5[info]13/01/2015 00:09:40 - [UTENTE = ][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:09:52|5[info]13/01/2015 00:09:52 - [UTENTE = ][REMOTE IP = 87.0.199.157][act = Search][gm = 10][is_ajax = 1][layout = thumb][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:10:30|5[info]13/01/2015 00:10:30 - [UTENTE = ][REMOTE IP = 87.0.199.157][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:10:50|5[info]13/01/2015 00:10:50 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:10:53|5[info]13/01/2015 00:10:53 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Orders][user_id = 7210][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:10:54|5[info]13/01/2015 00:10:54 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:01|5[info]13/01/2015 00:11:01 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:05|5[info]13/01/2015 00:11:05 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][is_ajax = 1][layout = grid][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:15|5[info]13/01/2015 00:11:15 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:29|5[info]13/01/2015 00:11:29 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:33|5[info]13/01/2015 00:11:33 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:35|5[info]13/01/2015 00:11:35 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 30][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:43|5[info]13/01/2015 00:11:43 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:45|5[info]13/01/2015 00:11:45 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:11:56|5[info]13/01/2015 00:11:56 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:12:00|5[info]13/01/2015 00:12:00 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:12:03|5[info]13/01/2015 00:12:03 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:24:35|5[info]13/01/2015 00:24:35 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:24:37|5[info]13/01/2015 00:24:37 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:24:48|5[info]13/01/2015 00:24:48 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:24:50|5[info]13/01/2015 00:24:50 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:24:52|5[info]13/01/2015 00:24:52 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:07|5[info]13/01/2015 00:25:07 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][only_disp = 1][search = 1][pageID = 2][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:10|5[info]13/01/2015 00:25:10 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][only_disp = 1][search = 1][pageID = 3][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:12|5[info]13/01/2015 00:25:12 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][only_disp = 1][search = 1][pageID = 4][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:18|5[info]13/01/2015 00:25:18 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][only_disp = 1][search = 1][pageID = 3][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:25|5[info]13/01/2015 00:25:25 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][only_disp = 1][search = 1][pageID = 3][rowForPage = 100][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:27|5[info]13/01/2015 00:25:27 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:25:33|5[info]13/01/2015 00:25:33 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:11|5[info]13/01/2015 00:26:11 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:21|5[info]13/01/2015 00:26:21 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:26|5[info]13/01/2015 00:26:26 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:28|5[info]13/01/2015 00:26:28 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:36|5[info]13/01/2015 00:26:36 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:38|5[info]13/01/2015 00:26:38 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:40|5[info]13/01/2015 00:26:40 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = Search][gm = 15][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:26:55|5[info]13/01/2015 00:26:55 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:27:42|5[info]13/01/2015 00:27:42 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:27:45|5[info]13/01/2015 00:27:45 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:27:47|5[info]13/01/2015 00:27:47 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:27:58|5[info]13/01/2015 00:27:58 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:28:02|5[info]13/01/2015 00:28:02 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:28:09|5[info]13/01/2015 00:28:09 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:28:13|5[info]13/01/2015 00:28:13 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:28:15|5[info]13/01/2015 00:28:15 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ProductInfo][id_content = 17][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:28:21|5[info]13/01/2015 00:28:21 - [UTENTE = paolo][REMOTE IP = 87.0.199.157][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0]
gen 13 00:32:10|5[info]13/01/2015 00:32:10 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 13 01:30:53|5[info]13/01/2015 01:30:53 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][gm = 15][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 13 02:31:19|5[info]13/01/2015 02:31:19 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][gm = 37][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 13 02:31:27|5[info]13/01/2015 02:31:27 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 13 06:43:04|5[info]13/01/2015 06:43:04 - [UTENTE = ][REMOTE IP = 66.249.78.19][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 13 09:50:07|5[info]13/01/2015 09:50:07 - [UTENTE = ][REMOTE IP = 66.249.81.141][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon]
gen 13 10:19:11|5[info]13/01/2015 10:19:11 - [UTENTE = ][REMOTE IP = 5.90.34.219][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:19:28|5[info]13/01/2015 10:19:28 - [UTENTE = ][REMOTE IP = 5.90.34.219][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:20:04|5[info]13/01/2015 10:20:04 - [UTENTE = ][REMOTE IP = 5.90.34.219][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:20:24|5[info]13/01/2015 10:20:24 - [UTENTE = ][REMOTE IP = 5.90.34.219][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:21:37|5[info]13/01/2015 10:21:37 - [UTENTE = paolo][REMOTE IP = 5.90.34.219][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:23:13|5[info]13/01/2015 10:23:13 - [UTENTE = paolo][REMOTE IP = 5.90.34.219][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:23:20|5[info]13/01/2015 10:23:20 - [UTENTE = paolo][REMOTE IP = 5.90.34.219][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:23:41|5[info]13/01/2015 10:23:41 - [UTENTE = paolo][REMOTE IP = 5.90.34.219][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:24:01|5[info]13/01/2015 10:24:01 - [UTENTE = paolo][REMOTE IP = 5.90.34.219][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
gen 13 10:24:56|5[info]13/01/2015 10:24:56 - [UTENTE = paolo][REMOTE IP = 5.90.34.219][act = Search][gm = 14][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.44 (KHTML, like Gecko) Version/8.0 Safari/538.44]
