gen 16 00:00:59|5[info]16/01/2015 00:00:59 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:13:47|5[info]16/01/2015 00:13:47 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:13:59|5[info]16/01/2015 00:13:59 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:14:47|5[info]16/01/2015 00:14:46 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:15:40|5[info]16/01/2015 00:15:40 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:16:00|5[info]16/01/2015 00:16:00 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:16:39|5[info]16/01/2015 00:16:39 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:16:41|5[info]16/01/2015 00:16:41 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:16:50|5[info]16/01/2015 00:16:50 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:17:30|5[info]16/01/2015 00:17:30 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:17:36|5[info]16/01/2015 00:17:36 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:18:16|5[info]16/01/2015 00:18:16 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:18:21|5[info]16/01/2015 00:18:21 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:21:55|5[info]16/01/2015 00:21:55 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:22:11|5[info]16/01/2015 00:22:11 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:22:32|5[info]16/01/2015 00:22:32 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:24:56|5[info]16/01/2015 00:24:56 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:25:00|5[info]16/01/2015 00:25:00 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:25:19|5[info]16/01/2015 00:25:19 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:25:22|5[info]16/01/2015 00:25:22 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:26:00|5[info]16/01/2015 00:26:00 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:27:45|5[info]16/01/2015 00:27:45 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:28:21|5[info]16/01/2015 00:28:21 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][new_pwd = 1][new_password = sisetto][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:28:30|5[info]16/01/2015 00:28:30 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:29:19|5[info]16/01/2015 00:29:19 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:32:28|5[info]16/01/2015 00:32:28 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:32:58|5[info]16/01/2015 00:32:58 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:33:48|5[info]16/01/2015 00:33:48 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:34:37|5[info]16/01/2015 00:34:37 - [UTENTE = sisetto][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:35:07|5[info]16/01/2015 00:35:07 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:35:24|5[info]16/01/2015 00:35:24 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:35:35|5[info]16/01/2015 00:35:35 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:35:43|5[info]16/01/2015 00:35:43 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:35:44|5[info]16/01/2015 00:35:44 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:37:10|5[info]16/01/2015 00:37:10 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 00:45:41|5[info]16/01/2015 00:45:41 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 01:02:46|5[info]16/01/2015 01:02:46 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = CreateAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 09:18:53|5[info]16/01/2015 09:18:53 - [UTENTE = ][REMOTE IP = 151.24.101.10][act = CreateAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36]
gen 16 09:22:05|5[info]16/01/2015 09:22:05 - [UTENTE = ][REMOTE IP = 66.249.81.144][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon]
gen 16 09:24:09|5[info]16/01/2015 09:24:09 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 09:24:37|5[info]16/01/2015 09:24:37 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Search][gm = 10][only_disp = 1][search = 1][pageID = 2][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 09:24:53|5[info]16/01/2015 09:24:53 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Search][gm = 16][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 09:25:03|5[info]16/01/2015 09:25:03 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 09:25:07|5[info]16/01/2015 09:25:07 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 09:25:25|5[info]16/01/2015 09:25:25 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Login][username = paolo][password = sbopoddone][send = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 18:43:53|5[info]16/01/2015 18:43:53 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 18:44:15|5[info]16/01/2015 18:44:15 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 18:45:14|5[info]16/01/2015 18:45:14 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 18:45:35|5[info]16/01/2015 18:45:35 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = ShoppingCart][id_contenuto = Array][id_giacenza = Array][quantita = Array][note_968 = Inserisci una nota sul prodotto][note_30 = Inserisci una nota sul prodotto][note_163 = Inserisci una nota sul prodotto][note_165 = Inserisci una nota sul prodotto][note_480 = J][note_28 = Inserisci una nota sul prodotto][note_970 = Inserisci una nota sul prodotto][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 18:45:39|5[info]16/01/2015 18:45:39 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 18:45:59|5[info]16/01/2015 18:45:59 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:15:21|5[info]16/01/2015 19:15:21 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:15:38|5[info]16/01/2015 19:15:38 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:16:12|5[info]16/01/2015 19:16:12 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:16:38|5[info]16/01/2015 19:16:38 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = MyAccount][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:16:46|5[info]16/01/2015 19:16:46 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = Orders][user_id = 7210][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:16:51|5[info]16/01/2015 19:16:51 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:17:10|5[info]16/01/2015 19:17:10 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:17:24|5[info]16/01/2015 19:17:24 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = ProductInfo][id_giacenza = 13][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:17:36|5[info]16/01/2015 19:17:36 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 19:48:49|5[info]16/01/2015 19:48:49 - [UTENTE = ][REMOTE IP = 66.249.67.139][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 16 21:38:29|5[info]16/01/2015 21:38:29 - [UTENTE = ][REMOTE IP = 78.219.177.239][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 21:38:43|5[info]16/01/2015 21:38:43 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = ProductInfo][id_giacenza = H][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4]
gen 16 22:02:03|5[info]16/01/2015 22:02:03 - [UTENTE = ][REMOTE IP = 78.219.177.239][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Linux; Android 4.1.2; SM-T210 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36]
gen 16 22:02:21|5[info]16/01/2015 22:02:21 - [UTENTE = ][REMOTE IP = 78.219.177.239][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Linux; Android 4.1.2; SM-T210 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36]
gen 16 22:03:03|5[info]16/01/2015 22:03:03 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Linux; Android 4.1.2; SM-T210 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36]
gen 16 22:03:16|5[info]16/01/2015 22:03:16 - [UTENTE = paolo][REMOTE IP = 78.219.177.239][act = Search][only_disp = 1][search = 1][pageID = 2][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Linux; Android 4.1.2; SM-T210 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36]
