?;??;;;;;;;;;;;
0000048;BRUZZONE ANTONIO COD.318;REGIONE ROLLO 31;17031;ALBENGA;SV;IT;;;;antobruz@alice.it;01142720091;
0000049;C&G FLORICOLTURA DI CALLERI COD.360;;;;;IT;;;;;;
0000051;GT PLANTS DI GENTILE RONNY COD.398;;;;;;;;;;01547060093;
0000060;TORELLI ROBERTO COD.405;;;;;;;3356206213;;;;
0000067;EMMEDI S.S (FERRANDO);;;;;;;33351363694;;;;
0000068;DELFINO ALBERTO COD.414;VIA COSTE DI LECA 4;17031;ALBENGA;SV;IT;;3286529779;;;00983080094;
0000070;PALMIERI GAETANO;;;;;;;;;;;
0000078;CAVATERRA ARCANGELO;;;;;;;;;;;
0000081;DAMONTE DOTT.LUIGI COD.296;VIA ROMANA 131;17023;CERIALE;SV;IT;;;;;00965770092;
0000082;FACOLLO S.S SOC. AGR. COD.366;VIA LA PIEMONTE 208;17031;ALBENGA;SV;IT;;;;marcofacollo@alice.it;01304600099;
0000083;SANTAMARIA GIACOMO S.S. COD.379;VIALE DELL'AGRICOLTURA 28;17031;ALBENGA;SV;IT;;3357505033;;produzione.monica.enzo@gmail.com;01322160092;
0000084;PANERO PAOLO COD.324;;;;;;;;;;01131650093;
0000090;VIGO VERA (ANDREA) COD.375;V.LE DELL'AGRICOLTURA 6;17031;ALBENGA;SV;IT;;3355936955;;vigovera@alice.it;01004430094;
0000092;TORELLI MARCO;VIA DUCA D'AOSTA 332/A;18038;SANREMO;IM;IT;;3472787947;;;01007280082;
0000094;ROBA PIERANGELO;;;;;;;3398522393;;;00657730099;
0000095;CAFFA FLOR AZ. COD.291;VIA PONTETTO N. 36;17023;CERIALE;SV;IT;0182932376;3355377874;;mimaflorcaffa@gmail.com;0068560090;
0000098;BARBERO PAOLO E ROBERTO COD.311;;;;;;;;;;01276700091;
0000099;PIZZO GIORGIO;;;;;;;;;;;
0000102;BOCCONE ANTONELLA COD.314;;;;;;;;;;01012680094;
0000105;LOSNO PATRIZIO COD.263;LOC.CELSA 11;17030;VENDONE;SV;;018250983;335303994;;;;
0000106;BOZZANO DIEGO FLOR. (LUIGINO) COD.354;VIA DEL CRISTO N. 61;17031;ALBENGA;SV;IT;;3470556796;;erikapianalto12@gmail.com;;
0000107;ANDREA (VILLANOVA);;;;;;;;;;;
0000108;ROLANDO MARCELLO COD.315;VICO S.SEBASTIANO 2;17031;ALBENGA;SV;;;3289461205;;;00959020090;
0000111;RAVERA SOC AGR.S.S COD.329;REGIONE BRA 1;17031;ALBENGA;SV;;;;;ravera.ss@gmail.com;01570020097;
0000112;CERIALE CINZIA COD.326;;;;;IT;;;;;;
0000115;BONELLO AZ AGR. COD.378;;;;;;0182543912;3383814437;;;;
0000117;MICHERO MARIA TERESA COD.422;;;;;;;;;tetesa@alice.it;01019710092;
0000118;DELFINO PIERGIORGIO COD.372;REG.POGGI 2;17031;ALBENGA;SV;;018220258;3338356661;;;;
0000122;GAZA VALENTINA COD.373;REGIONE BAGNOLI 25;17031;ALBENGA;SV;IT;;3285498089;;;01178360093;
0000123;ROSSI ROBERTO COD.306;;;;;;;;;rossiroberto1962@gmail.com;;
0000125;CALCAGNO VITTORIA (GIANERI) COD.399;;;;;;018220984;3393920646;;;00841530090;
0000126;LINO PIERLUIGI COD.321;;;;;;;;;;;
0000129;PASSINO ANDREINO COD.406;VIA SAN DOMENICO 10;17031;ALBENGA;SV;IT;;;;;00441000098;
0000130;GALLETTI DAVIDE COD.304;;;;;;;;;;;
0000131;CASTIGLIONE LUCIO;VIA DALMAZIA 9/1;17031;ALBENGA;SV;IT;;3397735786;;;;
0000137;PINO MAURO;;;;;;;;;;;
0000139;3A FLORICOLTURA COD.368;;;;;;;;;flor3a@alice.it;;
0000140;GOLLO MAURO AZ. AGR.(ROSALBA) COD.412;;;;;;;3332796323;;;00664390093;
0000141;SIMONE CRISTINA (DANTE);;;;;;0182580236;3355748300;;luanarichy@alice.it;;
0000142;QUARONE ANGELO (LEALI CRISTINA);;;;;;;;;;;
0000144;GLORIO SANDRO;;;;;;;3388767866;;;;
0000145;BEGHELLI GUIDO COD.316;;;;;;;;;;;
0000148;BRUZZONE MARIA TERESA SOC.AGRICOLA COD.3;REG. ROLLO N. 111;17031;ALBENGA;SV;IT;;;;;;
0000152;PORTOMAURO F.LLI FLORICOLTURA COD.401;;;;;;;;;;;
0000156;ENRICO GIORGIO AZ. FLOR. COD.182;REG. ORTI, 4;17030;BASTIA;SV;IT;018221575;3355237235;;;00913750097;
0000163;GOLLO MARCO COD.403;;;;;;018253280;3381667236;;;;
0000168;CEDRO ANDREA COD.313;;;;;;;;;;01141230092;
0000172;BRUZZONE ANDREA COD.322;;;;;IT;;;;azflorlan@tiscali.it;;
0000179;DELFINO DOMENICO (BERTO) COD.397;S.DA PER PEAGNA;17023;CERIALE;SV;IT;0182930462;3332802676;;;;
0000180;GRAVAGNO;;;;;;;3357068456;;;;
0000181;TARANTINI VITTORIO COD.385;Coste di Leca;;ALBENGA;SV;;;;;vittorio.tarantini1@gmail.com;01191420098;
0000184;PILOT TINO;;;;;;018220130;3398522354;;;;
0000195;BRUZZONE FLAVIO COD.426;;17025;LOANO;SV;;;3472461921;;az.agr.bruzzone@gmail.com;;
0000197;ENRICO LINO;;;;;;;;;;;
0000215;CARAFFI GIANCARLO;;;;;;;;;;;
0000216;BORGNA ROBERTO COD.410;;;;;;;335398501;;info@robertoborgna.com;;
0000222;BERRA LUIGINO COD.370;;;;;;;3355217529;;;;
0000230;DELLA VALLE GUGLIELMO;;;;;;;3383956149;;;;
0000233;DE STEFANO FRANCESCO COD.389;;;;;;;3287088451;;;;
0000242;VERANDO LUIGI COD.407;;;;;;;3383795266;;luigi.verando@gmail.com;;
0000248;OTTONELLO MARCO FLOR. COD.423;;;;;;018251605;3292313925;;;;
0000257;NOTO PINO;;;;;;;3384434521;;;;
0000263;PARODI S.S. ORTOFLOR (ANDREINO);;;;;;;;;;01312490095;
0000264;CAVIGLIA NICOLO';;;;;;;;;;;
0000268;PIZZO ENNIO COD.293;;;;;;018221230;3356529740;;;;
0000270;EMILIO SALVATORE (ROMANO) COD.362;;;;;;;3355872972;;emilio_salvatore@virgilio.it;;
0000271;EFFEDI (DAMIANO INES) COD.351;REG. LATINO 4;17031;ALBENGA;SV;IT;;3387296574;;p.fioriti@alice.it;01535230096;
0000273;GASTALDI CLAUDIO;;;;;;;3384243905;;;;
0000278;POGGI PAOLO FLOR. (Punto Rosso);;;;;;;;;;;
0000279;TESSARO FLORA;;;;;;;3771606859;;;;
0000284;GIORGI AZ. AGR. COD.424;;;;;;0182559037;;;yarigiorgi@hotmail.it;;
0000289;ROSASCO;;;;;;3395305882;3384799475;;;;
0000290;MANTERO;;;;;;;3473813053;;;;
0000295;DAMONTE WALTER;;;;;;018251528;;;;;
0000298;TORSOLI TRAVERSO COD.413;;;;;;0182544012;3355895378;;;;
0000302;ROSSI SARA COD.371;;;;;;;3425194622;;;;
0000303;MOI ITALO (LUCA) COD.381;;;;;;0182595033;3356268326;;;;
0000305;SCIANDRA LUIGI;;;;;;0182990204;3383164501;;;;
0000309;PIZZO MAURO COD.391;;;;;;;3356665389;;floricoltura@pizzomauro.it;;
0000311;CONDELLO ROCCO;;;;;;3284819882;3284819866;;;;
0000312;SIRI;;;;;;;;;;;
0000317;CALONACI MARCO FLORICOLTURA;REG. POGGI, 23;17031;ALBENGA;SV;IT;018252620;3355222163;;marcocaciu@libero.it;;
0000321;POGGI EUGENIO (FRANCESCO) COD.353;;;;;;;3396133848;;;;
0000323;BRUNELLO DAVIDE;;;;;;018221030;3288324862;;;;
0000324;DI NARDO ANTONY COD.320;;;;;;;;;;;
0000332;LUTTAZZI COD.359;;;;;;;3386920377;;;;
0000338;GIORDANA RENATO;;;;;;;3356551137;;;;
0000346;VACCA GIOVANNI;;;;;;;;;;;
0000348;DELLAVALLE MAURO AZ. AGR. COD.394;;;;;;;335287347;;info@floricolturadellavalle.it;01424140091;
0000353;VIGO PIERLUIGI;;;;;;;;;;;
0000355;SAVONA ANTONELLA COD.364;;;;;;;;;;;
0000356;PALIOTTO FABIO;;;;;;;;;pbflor.ordini@gmail.com;;
0000359;TOMATI GIOVANNI COD.369;;;;;;3389706193;3389706192;;;;
0000360;FERRO MARCO COD.303;;;;;IT;;;;;;
0000361;MOIRANO ORNELLA COD.305;REG. POGGI ,8;17031;LECA;SV;IT;;;;;01394260093;
0000362;CORAL NICOLA;;;;;;;;;;;
0000363;COSTA PATRIZIA;;;;;;;;;;;
0000364;CASTELLO FRANCO;;;;;;;;;;00918400094;
0000368;ASCHERI MAURIZIO;;;;;;;;;;;
0000382;FLORICOLALBERTO S.S. SOC. AGRICOLA COD.3;;;;;;3355265941 FIGLIA;;;azienda@floricolalberto.it;01462970094;
0000387;PUNTO BOSCO (MERLO);;;;;;;;;;;
0000399;PASQUALETTO;;;;;;;;;;;
0000408;MAZZEI MARILENA COD.400;;;;;IT;;;;;01430390094;
0000411;ZILIANI;;;;;;;;;;;
0000420;GASTALDI ROBERTO;;;;;;;3384497159;;;;
0000421;DAMIANO LOLITA;;;;;;;;;;;
0000439;PANERO ERNESTO;;;;;;;;;;;
0000440;RB PLANT;;;;;;;;;serena@rbplant.it;daniele@rbplant.it;;
0000451;LAPAGLIA ANDREA COD.352;REG. CARENDA INF 16;17031;ALBENGA;SV;IT;;;;;;
0000465;MERCANDELLI MARIO COD.327;;;;;;;;;;;
0000466;FRANIN S.S SOC. AGR. COD.319;VIA BELLA, 9;17023;CERIALE;SV;;;;;;01510540097;
0000469;M.G. FLOR COD.421;;;;;;;;;;;
0000471;NICOLO' FRANCESCO COD.361;;;;;;;;;;;
0000478;SAVONA MARIELLA COD.386;;;;;;;;;;;
0000481;STOCCOLMA GIANNI COD.331;;;;;;;;;;;
0000485;BORGNA SERGIO AZ. FLOR. MIMOSA;;;;;;;3356060921;;info@sergioborgna.com;;
0000488;ISNARDI STEFANO;;;;;;;3487299476;;;01238120099;
0000490;SICILPIANTE;C. DA VIGNAZZE;98060;FALCONE;;;;337889662;;;03257020838;
0000491;ANFOSSO PIERLUIGI;;;;;;;;;;;
0000493;ZUNINO GIULIANA;;;;;;;;;;;
0000494;RAVERA SANDRO;;;;;;;;;;;
0000495;LANTERI MAURO COD.355;;;;;;;;;;;
0000496;SCRIGNA RAFFAELLA COD.396;;;;;;;;;;;
0000505;SUN PLANTS;C. DA P. MOLA;98059;RODI' MILICI;EI;IT;;;;;03245380831;
0000516;CARPE CLAUDIO SOC.AGR.FLOR;;;;;;;3468622022;;carpe.claudio@gmail.com;;
0000519;MAGAZZINO (VILLANOVA);;;;;;;;;;01120740095;
0000520;SCRIGNA FABIO COD.395;;;;;;;;;;;
0000521;BERRA GIUSEPPE & FIGLI COD.402;REG. ANTOGNANO N. 53;17031;ALBENGA;SV;IT;0182571245;3200243460;0182556515;terraingauna@gmail.com;01281540094;
0000522;NAVONE GIANLUCA COD.390;;;;;;;3290608050;;;01083580090;
0000523;MOI CORRADO COD.376;;;;;;;;;;;
0000524;VALLE CACTUS COD.438;;;;;;0184292303;3355364750;0184299989;;01200910089;
0000525;INTERFLOR DI BURNENGO ANDREA;VIALE DELL'AGRICOLTURA 6;17031;ALBENGA;SV;IT;;;;;01246860090;
0000526;SAPPA SILVIA COD.365;;;;;;;;;;;
0000527;VALLE MARCO COD.382;;;;;;;;;;;
0000532;ZUCO SILVIO;;;;;;;;;;;
0000533;ROLANDO VIVIANO;;;;;;;;;;;
0000534;IL BOUQUET DI PACCINO ANNA COD.384;VIA CAMPORETTE 7;17023;CERIALE;SV;IT;;;;;;
0000535;MINGOIA NANCY AZ. AGR COD.393;REGIONE BOSSOLETO;17038;VILLANOVA D'ALBENGA;SV;IT;;;;;;
0000536;NAVONE MARINA COD.388;VIA E. RIVA 44;;FR. LUSIGNANO;SV;IT;;;;;;
0000537;MONTINA VIVAI;;;;;;;;;;;
0000538;CARO TOMASO COD.416;;;;;;;3383796678;;;;
0000539;CARBONE RITA FLORICOLTURA S.S. COD.404;;;;;;;;;;01262740085;
0000540;PARODI ANGELO COD.411;;;;;;;3385436181;;;;
0000541;BRUZZONE DOMENICO;;;;;;;;;;;
0000542;BOERI RINALDO;;;;;;;;;;;
0000543;FERRARI ORESTE COD.425;;;;;;;3409719563;;;;
0000544;PRATO DEL VESCOVO (De Michelis);;;;;;;;;;;
0000545;DE MICHELIS LUCA COD.418;;;;;;;;;pratodelvescovo@gmail.com;;
0000546;CURLETTI COD.430;;;;;;;;;;03270360047;
0000548;FLORIMAR MORENO SABRINA;;;;;;;;;info@florimarsrl.it;;
0000549;CAPELLO MIRELLA AUTOTRASPORTI SRL;VI CASE SOTTANE;17037;ORTOVERO;SV;IT;;;;;;
0000552;SAVONA ROBERTO COD.434;REG. LATINO, 7;17031;ALBENGA;;;018221039;3286511472;;ste.savona@alice.it;01121390098;
0000553;MODIFORM;;;;;;;;;;;
0000554;VIGOTRANSPORT SAS;;;;;;;;;;;
0000555;ARRIGHI PIERANGELO AUTOTRASPORTI;;;;;;;;;;;
0000556;ELBURG SMIT;;;;;;;;;;;
0000557;BOTTO SERGIO;REG.CAMPORE 7;17031;CAMPOCHIESA D'ALBENGA;SV;IT;3472958434;3804103169;;;00980970099;
0000558;BC TRANSPORTS;;;;;;;;;;;
0000559;PITTELLA RINO;;;;;;;;;;;
0000560;BARELLO GIOVANNI;;;;;;;3332803520;;;;
0000561;FLOR PESCETTO;;;;;;;3383837049;;;01184830097;
0000562;TROSSO DAVIDE;;;;;;;3282822147;;davidetrosso@libero.it;;
0000563;VENTURA MARIA COD.443;;;;;;;;;;;
0000564;SACCHERI PIERA AZ. AGR.;;;;;;;;;;;
0000565;DUZZI PATRIZIA;REG. POGGI 24 CAMPOCHIESA;17031;ALBENGA;;;0182545022;3338145035;3356854415;patriziaduzzi@libero.it;01551930090;
0000566;DAMONTE SANDRE GIOVANNA ELENNA;;;;;;;;;;;
0000567;NINOFLOR S.S.;;;;;;;;;;;
0000568;CACTUSMANIA;VIA GALLARDI 140;18039;VENTIMIGLIA;IM;IT;018433003;;0184237584;;00923340087;
0000569;NERVO DAVIDE;;;;;;3471736221;3403147314;;;;
0000570;PIZZO TIZIANA AZ.AGR.;;;;;;;3453120529;;;01707430094;
0000571;PATRONE LIVIO;;;;;;;3472233363;;liviopatrone@gmail.com;;
0000572;LE NUOVE GARDENIE SRL;;;;;;018250918;;0182556543;info@lenuovegardenie.com;;
0000573;MULE' LUCIA AZ. AGR.;;;;;;;3398522400;3683354515;dani6159@gmail.com;;
0000574;AMALFA ANTONINO AZ.AGR.;;;;;;;;;;00514070838;
0000575;BELLINVIA GIOVANNI AUTOTRASPORTI;;;;;;;;;;;
0000576;VENTURA VITO;;;;;;;;;;;
0000577;CAMERAN CAVIGLIA & SIFFREDI AZ. AGRICOLA;REG. CARENDA DI RAPALLINE N. 23;17031;CAMPOCHIESA;SV;IT;;3393085918;;;01616360093;
0000578;ASCOLI FRANCESCO;;;;;;;3206832279;;;;
0000579;MARTINI BRUNO;;;;;;;3355438471;;martini_bruno@live.it;;
0000580;SELVAGGIO ALESSANDRO;;;;;;3398800762;3662961567;;selvaggioalessandro7@gmail.com;01171840091;
0000581;FILADELLI PAOLO;;;;;;;3289213859;;p.fila@libero.it;01098020090;
0000582;STAGNO ANDREA;;;;;;;;;;;
0000583;VIVAI ACCIARRI;VIA SAN PIETRO, 102;63010;MASSIGNANO;AP;IT;;;;;01079270441;
0000589;RZERO GROUP DI ORSINI L. & C.;REGIONE CAMPASTRO;17031;ALBENGA;SV;IT;3357810163;335318038;018221214;info@rzero.it;01673570097;
0000590;P.B. FLOR S.S. DI BARBERO M. TERESA E PA;;;;;;;;;;;
SRL;**SRL**;;;;;;;;;;01210900096;
